Date,Open,High,Low,Close,Adj Close,Volume
2/14/2011,12.7425,13.032143,12.482857,12.52,10.626934,2422389200
2/21/2011,12.219643,12.443929,12.061429,12.434286,10.554179,2424329600
2/28/2011,12.544286,12.8675,12.417143,12.857143,10.913098,2415856800
3/7/2011,12.907143,12.916786,12.317857,12.571071,10.670282,2334365600
3/14/2011,12.613571,12.731429,11.652143,11.809643,10.023984,3731686000
3/21/2011,11.999643,12.573571,11.973571,12.555,10.656641,1961943200
3/28/2011,12.6125,12.654286,12.260714,12.305714,10.445047,1684342800
4/4/2011,12.296786,12.307143,11.926786,11.966429,10.157067,2096337600
4/11/2011,11.930714,12.005,11.671429,11.695,9.926672,1926212400
4/18/2011,11.646429,12.683214,11.434286,12.525,10.631178,2483754000
4/25/2011,12.512143,12.678214,12.34,12.504643,10.6139,2328863600
5/2/2011,12.490714,12.565357,12.339286,12.380714,10.508707,1761415600
5/9/2011,12.423571,12.5,12.155357,12.160714,10.321971,1470954800
5/16/2011,12.114286,12.228929,11.811786,11.972143,10.161916,1836024400
5/23/2011,11.784643,12.091429,11.765,12.050357,10.228302,1425911200
5/30/2011,12.182143,12.576071,12.178571,12.265714,10.411095,1624470400
6/6/2011,12.346429,12.394643,11.625357,11.639286,9.879387,2034494000
6/13/2011,11.685714,11.901786,11.368929,11.437857,9.70841,2188849600
6/20/2011,11.334286,11.898214,11.089286,11.655357,9.893027,2524177600
6/27/2011,11.699643,12.267857,11.6875,12.259286,10.405638,1744926400
7/4/2011,12.25,12.857143,12.232143,12.846786,10.90431,1688976800
7/11/2011,12.726429,13.035714,12.450714,13.032857,11.062244,2200923200
7/18/2011,13.051071,14.1525,13.045714,14.046429,11.922561,3376402400
7/25/2011,13.941071,14.446429,13.714286,13.945714,11.837073,2952331200
8/1/2011,14.206429,14.267857,12.948929,13.343571,11.325976,4060882000
8/8/2011,12.9175,13.558571,12.607857,13.463929,11.428135,4376019200
8/15/2011,13.558214,13.748929,12.714286,12.715357,10.792749,3028678800
8/22/2011,13.018214,13.707143,12.681786,13.699286,11.627908,3331241200
8/29/2011,13.863571,14.002857,13.279643,13.358929,11.339009,2128442400
9/5/2011,13.120357,13.878929,13.088571,13.481429,11.44299,1841246400
9/12/2011,13.321429,14.303571,13.282143,14.303571,12.140822,2559449200
9/19/2011,14.178571,15.102143,14.114286,14.439286,12.256015,3720348800
9/26/2011,14.280714,14.616071,13.613571,13.618571,11.559399,3073739200
10/3/2011,13.584643,13.742143,12.651429,13.207143,11.210176,4037286400
10/10/2011,13.538929,15.071429,13.5075,15.071429,12.792574,2670040800
10/17/2011,15.062143,15.239286,13.955357,14.031071,11.909528,3842221600
10/24/2011,14.149286,14.607143,14.041071,14.4625,12.275723,2206377600
10/31/2011,14.372143,14.618929,14.043571,14.294286,12.132939,1988257600
11/7/2011,14.2825,14.571429,13.580714,13.736429,11.659433,2627940000
11/14/2011,13.697143,13.969286,13.388571,13.390714,11.365992,2064764800
11/21/2011,13.228571,13.4975,12.975714,12.984643,11.021317,1540033600
11/28/2011,13.298214,14.058214,13.221429,13.917857,11.81343,1894443600
12/5/2011,14.053214,14.1575,13.812857,14.057857,11.932261,1618904000
12/12/2011,13.988571,14.121429,13.488571,13.607857,11.550302,1724562000
12/19/2011,13.659643,14.413929,13.588571,14.404643,12.226609,1307451600
12/26/2011,14.396429,14.610357,14.303929,14.464286,12.277236,889378000
1/2/2012,14.621429,15.098214,14.607143,15.085714,12.804705,1151805200
1/9/2012,15.196429,15.276786,14.952143,14.993214,12.726186,1305914400
1/16/2012,15.15,15.406071,14.991071,15.010714,12.741044,1195401200
1/23/2012,15.095357,16.230356,14.983929,15.974286,13.558921,2435708800
1/30/2012,15.918214,16.428572,15.906786,16.417143,13.934815,1514466800
2/6/2012,16.370714,17.772142,16.364286,17.622143,14.957611,2489043200
2/13/2012,17.840357,18.79607,17.379642,17.932858,15.221351,3964091600
2/20/2012,18.102858,18.674999,18.004286,18.657499,15.836427,2071997200
2/27/2012,18.618214,19.57893,18.438572,19.470715,16.526669,3214962800
3/5/2012,19.479286,19.562143,18.436428,19.470358,16.526369,3353260400
3/12/2012,19.606428,21.428928,19.535713,20.913214,17.75106,4502187200
3/19/2012,21.370358,21.773214,21.0375,21.2875,18.06876,3416299600
3/26/2012,21.42107,22.194643,21.259287,21.4125,18.174856,3197608400
4/2/2012,21.493929,22.66643,21.442142,22.63143,19.20948,2647190000
4/9/2012,22.361786,23,21.553928,21.615356,18.347038,3657858400
4/16/2012,21.787857,22.151787,20.372143,20.463572,17.36941,4896550400
4/23/2012,20.378929,22.071428,19.821428,21.535713,18.279442,3891246800
4/30/2012,21.35,21.371429,20.184643,20.1875,17.135078,2465075200
5/7/2012,20.053572,20.567142,19.954643,20.239643,17.179338,2170820400
5/14/2012,20.091785,20.268213,18.649286,18.942142,16.078026,2839370800
5/21/2012,19.089287,20.589287,19.073214,20.081785,17.045351,2735611200
5/28/2012,20.389286,20.767857,20.018572,20.035357,17.005936,1922600400
6/4/2012,20.053572,20.735001,19.589287,20.725714,17.591917,2073948800
6/11/2012,20.99,21.017857,20.239286,20.504642,17.404266,2001053600
6/18/2012,20.39143,21.071428,20.370358,20.789286,17.645878,1771582400
6/25/2012,20.617857,20.857143,20.200357,20.857143,17.703472,1488253200
7/2/2012,20.883215,21.940714,20.842857,21.638571,18.366747,1545118400
7/9/2012,21.617857,22.138214,21.167143,21.606071,18.339153,2100154000
7/16/2012,21.611429,21.976786,21.541071,21.582144,18.318851,1681918000
7/23/2012,21.228571,21.774286,20.357143,20.898571,17.738634,2740990000
7/30/2012,21.104286,22.070715,20.99357,21.989286,18.664434,1903050800
8/6/2012,22.04607,22.321428,21.973572,22.203571,18.846315,1253837200
8/13/2012,22.263929,23.149643,22.258928,23.146786,19.73127,1573639200
8/20/2012,23.214643,24.102858,23.146786,23.686428,20.191278,2848896400
8/27/2012,24.285357,24.316786,23.473213,23.758572,20.252773,1538252800
9/3/2012,23.777143,24.374287,23.732143,24.30143,20.715532,1425130000
9/10/2012,24.301786,24.892143,23.428572,24.688572,21.045546,2903048400
9/17/2012,24.976786,25.18107,24.772142,25.003214,21.313757,2006566800
9/24/2012,24.530714,24.825714,23.583929,23.825001,20.309401,2864260000
10/1/2012,23.969999,24.169643,23.237499,23.306786,19.867661,2560600000
10/8/2012,23.102858,23.127144,22.269644,22.489643,19.171089,2993043200
10/15/2012,22.583929,23.313929,21.772142,21.780001,18.56616,2592021600
10/22/2012,21.872143,22.692142,21.107143,21.571428,18.388374,3487162000
10/29/2012,21.245714,21.535713,20.526787,20.6,17.560286,1470674800
11/5/2012,20.84,21.097857,19.061428,19.537857,16.654867,3683761200
11/12/2012,19.791071,19.803572,18.0625,18.845715,16.138229,3582726000
11/19/2012,19.311071,20.428572,19.281429,20.410713,17.478397,2111900000
11/26/2012,20.567858,21.223213,20.437857,20.902857,17.899832,2590792400
12/3/2012,21.201786,21.235357,18.522499,19.044643,16.30858,3930239600
12/10/2012,18.75,19.627144,18.056429,18.206785,15.591089,3344812800
12/17/2012,18.176071,19.103571,17.901072,18.547501,15.882857,2910619600
12/24/2012,18.583929,18.723213,18.023571,18.199642,15.584975,1287588400
12/31/2012,18.233213,19.821428,18.178572,18.821428,16.117435,2167309200
1/7/2013,18.642857,18.996071,18.4,18.582144,15.912524,2302120800
1/14/2013,17.952856,18.241072,17.263571,17.857143,15.291685,3228386000
1/21/2013,18.02,18.3925,15.535714,15.71,13.453012,3991934800
1/28/2013,15.636786,16.521429,15.566429,16.200714,13.873226,2632649600
2/4/2013,16.211071,17.100357,15.785714,16.963572,14.526489,2981910400
2/11/2013,17.017857,17.319286,16.425714,16.434286,14.155263,2348771600
2/18/2013,16.467857,16.526072,15.815,16.100357,13.86764,1689923200
2/25/2013,16.208929,16.254286,15.356429,15.373929,13.241949,2336392800
3/4/2013,15.278571,15.551071,14.964286,15.418571,13.280402,2541394800
3/11/2013,15.348214,15.865357,15.183571,15.845,13.647695,2293533200
3/18/2013,15.766071,16.503571,15.757143,16.496786,14.209096,2219994000
3/25/2013,16.596071,16.78393,15.772143,15.809286,13.616934,1569506400
4/1/2013,15.782143,15.846429,14.988571,15.114286,13.018313,2024610000
4/8/2013,15.173214,15.6425,15.088929,15.35,13.221341,1550348800
4/15/2013,15.25,15.281786,13.753571,13.9475,12.013332,2843920800
4/22/2013,14.022857,14.956071,13.973929,14.9,12.833742,3212745200
4/29/2013,15.016071,16.186787,15,16.070715,13.842109,2621903200
5/6/2013,16.275356,16.633928,16.088572,16.1775,13.934085,2186332400
5/13/2013,16.125357,16.353571,14.960714,15.473571,13.415994,2536788800
5/20/2013,15.425357,16.012501,15.360714,15.898214,13.784171,1979826800
5/27/2013,16.067858,16.325001,15.692857,16.061787,13.92599,1454544000
6/3/2013,16.0975,16.229643,15.456071,15.778929,13.680744,1777140400
6/10/2013,15.883214,16.03857,15.303571,15.358929,13.316594,1559191200
6/17/2013,15.408571,15.560714,14.575,14.767857,12.804122,1603809200
6/24/2013,14.55,14.595,13.888214,14.161786,12.278639,2078395200
7/1/2013,14.381786,15.1175,14.329286,14.907857,12.925503,1375872400
7/8/2013,15.003929,15.349643,14.656429,15.2325,13.206979,1537984000
7/15/2013,15.178929,15.531071,15.148929,15.176786,13.158671,1145046000
7/22/2013,15.337857,15.878214,14.953929,15.749643,13.655355,1598774800
7/29/2013,15.742857,16.530357,15.721429,16.519285,14.322656,1361472000
8/5/2013,16.596071,16.853214,16.201786,16.230356,14.072146,1475213600
8/12/2013,16.316429,18.008928,16.308214,17.940357,15.657464,2855347600
8/19/2013,18.012142,18.347857,17.792856,17.893572,15.616632,1672025600
8/26/2013,17.883928,18.22143,17.357143,17.400715,15.186489,1574717200
9/2/2013,17.610714,17.937143,17.405357,17.793571,15.529355,1272854800
9/9/2013,18.035713,18.139999,16.59643,16.603571,14.490781,2685466000
9/16/2013,16.464287,17.09107,15.972143,16.693214,14.56902,2503793600
9/23/2013,17.717857,17.746786,17.168571,17.241072,15.047166,1908670400
9/30/2013,17.044643,17.583929,16.943214,17.251072,15.055891,1484845600
10/7/2013,17.377144,17.637142,17.081429,17.600357,15.360729,1451276400
10/14/2013,17.493929,18.187857,17.476786,18.174643,15.861936,1377208000
10/21/2013,18.2775,19.043928,18.143929,18.784286,16.394011,1968450400
10/28/2013,18.894285,19.258928,18.376429,18.5725,16.209164,2090998000
11/4/2013,18.610714,18.888929,18.299286,18.591429,16.225689,1275153600
11/11/2013,18.571072,18.902857,18.371786,18.749643,16.459307,1229289600
11/18/2013,18.749643,18.828215,18.345358,18.564285,16.296591,1133552000
11/25/2013,18.607857,19.940357,18.607143,19.859644,17.433722,1312270400
12/2/2013,19.928572,20.540714,19.672144,20.000713,17.55756,2093254800
12/9/2013,20.032143,20.391787,19.77393,19.801071,17.382299,1553594000
12/16/2013,19.822144,20.094286,19.242857,19.607857,17.212688,1835080800
12/23/2013,20.285713,20.424286,19.982143,20.003214,17.559753,1098753600
12/30/2013,19.909286,20.045713,19.301071,19.320715,16.960625,1103866400
1/6/2014,19.194643,19.530714,18.968214,19.033571,16.708549,1572474400
1/13/2014,18.925358,20.007143,18.924286,19.309643,16.950897,1758710800
1/20/2014,19.321072,19.903214,19.300714,19.502501,17.120199,1541106000
1/27/2014,19.645357,19.814285,17.626785,17.878571,15.694638,3266510800
2/3/2014,17.950357,18.676071,17.832144,18.559999,16.292828,1734535600
2/10/2014,18.523571,19.499287,18.5,19.428213,17.15708,1516239200
2/17/2014,19.5,19.685356,18.735714,18.758928,16.566029,1158662400
2/24/2014,18.683929,19.026787,18.414286,18.794287,16.597254,1470929600
3/3/2014,18.693571,19.098213,18.671785,18.944286,16.729715,1104202400
3/10/2014,18.870001,19.273571,18.678572,18.73893,16.548374,1152076800
3/17/2014,18.84643,19.151428,18.757143,19.031071,16.80636,1216392800
3/24/2014,19.229286,19.607143,19.080357,19.173571,16.932201,1360357600
3/31/2014,19.258215,19.41,18.949286,18.99357,16.773243,987445200
4/7/2014,18.857857,19.008572,18.469286,18.557501,16.388151,1251278000
4/14/2014,18.639286,18.848572,18.261786,18.747856,16.556253,971264000
4/21/2014,18.762142,20.428213,18.712856,20.42643,18.038599,1930238800
4/28/2014,20.457144,21.408215,20.448214,21.16357,18.689573,1899066400
5/5/2014,21.076429,21.586071,20.72607,20.912144,18.467537,1466390800
5/12/2014,20.981787,21.340357,20.907143,21.339643,18.950325,1046452400
5/19/2014,21.351786,21.954643,21.333214,21.933214,19.477436,1182420400
5/26/2014,21.995714,23.006071,21.986786,22.607143,20.075901,1604842400
6/2/2014,22.64143,23.259287,22.232143,23.05607,20.474562,1651286000
6/9/2014,23.174999,23.762501,22.719999,22.82,20.264927,1172588000
6/16/2014,22.877501,23.1875,22.725,22.727501,20.182785,940908000
6/23/2014,22.83,23,22.4125,22.995001,20.420328,865028000
6/30/2014,23.025,23.525,23.022499,23.5075,20.875456,556248400
7/7/2014,23.535,24.200001,23.379999,23.805,21.139635,927320000
7/14/2014,23.965,24.275,23.1425,23.6075,20.964252,995880800
7/21/2014,23.747499,24.469999,23.43,24.4175,21.683558,1105568000
7/28/2014,24.455,24.860001,23.702499,24.032499,21.341663,947300000
8/4/2014,24.092501,24.145,23.32,23.684999,21.033077,892100000
8/11/2014,23.817499,24.547501,23.709999,24.495001,21.860579,717452000
8/18/2014,24.622499,25.3675,24.495001,25.33,22.60578,989328000
8/25/2014,25.4475,25.725,25.174999,25.625,22.869049,955384000
9/1/2014,25.764999,25.934999,24.4475,24.7425,22.081465,1292640000
9/8/2014,24.825001,25.77,24.035,25.415001,22.681633,1848207200
9/15/2014,25.702499,25.762501,24.7225,25.24,22.525457,1189411600
9/22/2014,25.450001,25.735001,24.43,25.1875,22.478601,1355299600
9/29/2014,24.6625,25.385,24.51,24.905001,22.226488,990996400
10/6/2014,24.987499,25.594999,24.577499,25.182501,22.474142,1121032800
10/13/2014,25.3325,25.445,23.795,24.4175,21.791414,1434159200
10/20/2014,24.58,26.372499,24.555,26.305,23.475925,1434131600
10/27/2014,26.2125,27.01,26.174999,27,24.096176,880922400
11/3/2014,27.055,27.575001,26.93,27.252501,24.321512,799811600
11/10/2014,27.254999,28.547501,27.1,28.545,25.585472,820666800
11/17/2014,28.567499,29.3925,28.325001,29.1175,26.098612,933658800
11/24/2014,29.2125,29.9375,29.155001,29.7325,26.649847,727495600
12/1/2014,29.702499,29.8125,27.817499,28.75,25.769224,1066358800
12/8/2014,28.525,28.7125,27.3375,27.432501,24.588314,1039472000
12/15/2014,27.674999,28.309999,26.565001,27.945,25.047676,1315426400
12/22/2014,28.040001,28.629999,27.9925,28.497499,25.542894,477586000
12/29/2014,28.4475,28.692499,26.8375,27.3325,24.498684,608353600
1/5/2015,27.0725,28.3125,26.157499,28.002501,25.099216,1133010000
1/12/2015,28.15,28.200001,26.299999,26.497499,23.750256,1216906400
1/19/2015,26.959999,28.4375,26.625,28.245001,25.316576,794948000
1/26/2015,28.434999,30,27.2575,29.290001,26.253229,1863370800
2/2/2015,29.512501,30.127501,29.02,29.7325,26.649847,1083029200
2/9/2015,29.637501,31.870001,29.6075,31.77,28.588486,1212827200
2/16/2015,31.872499,32.375,31.73,32.375,29.132904,777419600
2/23/2015,32.505001,33.400002,31.6525,32.115002,28.898941,1472864800
3/2/2015,32.3125,32.57,31.440001,31.65,28.480497,987754000
3/9/2015,31.99,32.392502,30.407499,30.897499,27.803368,1306056400
3/16/2015,30.969999,32.3125,30.717501,31.475,28.32303,1066691600
3/23/2015,31.780001,32.009998,30.65,30.8125,27.726879,837305200
3/30/2015,31.012501,31.622499,30.775,31.33,28.192556,648127200
4/6/2015,31.1175,32.029999,31.0825,31.775,28.592985,728830000
4/13/2015,32.092499,32.142502,31.115,31.1875,28.064322,684744400
4/20/2015,31.3925,32.657501,31.2925,32.57,29.308374,829762800
4/27/2015,33.077499,33.634998,31.145,32.237499,29.009171,1683889200
5/4/2015,32.375,32.642502,30.84,31.905001,28.709967,1087568000
5/11/2015,31.8475,32.372501,31.205,32.192501,29.089685,833206000
5/18/2015,32.095001,33.2425,32.09,33.134998,29.941341,869189600
5/25/2015,33.150002,33.227501,32.279999,32.57,29.430796,792594400
6/1/2015,32.57,32.8475,32.09,32.162498,29.062569,683363200
6/8/2015,32.224998,32.544998,31.405001,31.7925,28.728233,880458400
6/15/2015,31.525,32.077499,31.4275,31.65,28.599466,794100800
6/22/2015,31.872499,32.450001,31.627501,31.6875,28.63336,782376000
6/29/2015,31.365,31.735001,31.120001,31.610001,28.563328,603927600
7/6/2015,31.235001,31.557501,29.805,30.82,27.849466,1102873200
7/13/2015,31.2575,32.404999,31.08,32.404999,29.2817,756979600
7/20/2015,32.7425,33.2425,30.497499,31.125,28.125072,1377076000
7/27/2015,30.772499,30.977501,30.227501,30.325001,27.402178,766394400
8/3/2015,30.375,30.6425,28.025,28.879999,26.096453,1540002400
8/10/2015,29.1325,29.997499,27.407499,28.99,26.314425,1378868800
8/17/2015,29.01,29.4125,26.4125,26.440001,23.999771,1282036000
8/24/2015,23.717501,28.327499,23,28.3225,25.708534,2001452000
8/31/2015,28.0075,28.6325,26.84,27.317499,24.796288,1192776800
9/7/2015,27.9375,28.5525,27.442499,28.5525,25.917307,1010650800
9/14/2015,29.145,29.2225,27.967501,28.362499,25.744841,1109104000
9/21/2015,28.4175,29.172501,28.092501,28.6775,26.030767,970785200
9/28/2015,28.4625,28.6425,26.827499,27.594999,25.04818,1255585200
10/5/2015,27.469999,28.07,27.0525,28.030001,25.443027,1047091200
10/12/2015,28.182501,28.1875,27.389999,27.76,25.197947,739540000
10/19/2015,27.700001,29.807501,27.5275,29.77,27.022436,886172800
10/26/2015,29.52,30.305,28.497499,29.875,27.117743,1289448800
11/2/2015,30.200001,30.955,29.9025,30.264999,27.471752,780813600
11/9/2015,30.24,30.452499,28.067499,28.084999,25.602079,866221200
11/16/2015,27.844999,29.98,27.75,29.825001,27.188244,759924800
11/23/2015,29.817499,29.932501,29.280001,29.452499,26.848675,438881600
11/30/2015,29.497499,29.852501,28.555,29.7575,27.126715,827063200
12/7/2015,29.745001,29.965,28.2125,28.295,25.79351,755416000
12/14/2015,28.045,28.200001,26.452499,26.5075,24.164036,1260425600
12/21/2015,26.82,27.25,26.3925,27.0075,24.619827,506431200
12/28/2015,26.897499,27.3575,26.205,26.315001,23.988562,495046000
1/4/2016,25.6525,26.4625,24.1075,24.24,22.096996,1375160800
1/11/2016,24.7425,25.297501,23.84,24.282499,22.135744,1217348800
1/18/2016,24.602501,25.365,23.355,25.355,23.113428,973536400
1/25/2016,25.379999,25.3825,23.0975,24.334999,22.183598,1521346000
2/1/2016,24.1175,24.3325,23.422501,23.504999,21.426977,868619200
2/8/2016,23.282499,24.0875,23.147499,23.497499,21.536369,924489200
2/15/2016,23.754999,24.7225,23.6525,24.01,22.006102,673265200
2/22/2016,24.077499,24.504999,23.33,24.227501,22.205452,636211600
2/29/2016,24.215,25.9375,24.1625,25.752501,23.603165,807215200
3/7/2016,25.5975,25.7075,25.0375,25.565001,23.43132,622057200
3/14/2016,25.477501,26.625,25.445,26.48,24.269949,728292800
3/21/2016,26.4825,26.9125,26.2225,26.4175,24.212669,479134400
3/28/2016,26.5,27.605,26.219999,27.497499,25.202526,591860000
4/4/2016,27.605,28.047501,27.030001,27.165001,24.897781,582890400
4/11/2016,27.2425,28.0975,27.165001,27.4625,25.170446,649240000
4/18/2016,27.2225,27.237499,26.155001,26.42,24.214958,756212000
4/25/2016,26.25,26.4125,23.127501,23.434999,21.47909,1397696400
5/2/2016,23.4925,23.975,22.9625,23.18,21.245377,902429200
5/9/2016,23.25,23.442499,22.3675,22.629999,20.867559,864199200
5/16/2016,23.0975,23.8575,22.9125,23.805,21.951044,850828800
5/23/2016,23.967501,25.182501,23.9175,25.0875,23.133665,816000000
5/30/2016,24.9,25.1,24.157499,24.48,22.573483,560708000
6/6/2016,24.497499,25.4725,24.387501,24.7075,22.783264,499457600
6/13/2016,24.672501,24.780001,23.825001,23.8325,21.976406,766930400
6/20/2016,24,24.2225,23.1625,23.35,21.531487,826916000
6/27/2016,23.25,24.1175,22.875,23.9725,22.105503,737313600
7/4/2016,23.8475,24.2225,23.592501,24.17,22.287624,450824000
7/11/2016,24.1875,24.825001,24.182501,24.695,22.771734,571642400
7/18/2016,24.674999,25.25,24.577499,24.665001,22.744072,590262000
7/25/2016,24.5625,26.137501,24.105,26.0525,24.02351,1026284000
8/1/2016,26.102501,26.9125,26,26.870001,24.777344,680596800
8/8/2016,26.879999,27.235001,26.790001,27.045,25.073814,498023200
8/15/2016,27.035,27.557501,27.02,27.34,25.347313,529485600
8/22/2016,27.215,27.33,26.577499,26.735001,24.786407,494422000
8/29/2016,26.655001,27,26.375,26.932501,24.969515,532002400
9/5/2016,26.975,27.190001,25.782499,25.782499,23.903334,675214800
9/12/2016,25.6625,29.032499,25.6325,28.73,26.635998,1552912800
9/19/2016,28.797501,29.045,27.887501,28.1775,26.123768,804382800
9/26/2016,27.91,28.66,27.887501,28.262501,26.202568,625536000
10/3/2016,28.1775,28.639999,28.07,28.514999,26.436674,504117600
10/10/2016,28.754999,29.672501,28.68,29.407499,27.264114,834833600
10/17/2016,29.3325,29.5525,28.450001,29.15,27.025387,462126000
10/24/2016,29.275,29.59,28.327499,28.43,26.357864,840902400
10/31/2016,28.4125,28.557501,27.0275,27.209999,25.226791,625386000
11/7/2016,27.52,27.93,26.4575,27.1075,25.260792,829076000
11/14/2016,26.9275,27.635,26.02,27.514999,25.640526,793365600
11/21/2016,27.530001,28.105,27.502501,27.9475,26.043562,376529600
11/28/2016,27.8575,28.1175,27.2125,27.475,25.603256,622000000
12/5/2016,27.5,28.674999,27.0625,28.487499,26.54678,607958400
12/12/2016,28.3225,29.182501,28.122499,28.9925,27.017372,780062400
12/19/2016,28.950001,29.375,28.897499,29.129999,27.145502,453292000
12/26/2016,29.129999,29.504999,28.8575,28.955,26.982428,339314400
1/2/2017,28.950001,29.540001,28.690001,29.477501,27.469334,415382000
1/9/2017,29.487499,29.9825,29.485001,29.76,27.732588,555242800
1/16/2017,29.584999,30.125,29.555,30,27.956234,465392000
1/23/2017,30,30.610001,29.875,30.487499,28.410526,498157200
1/30/2017,30.2325,32.622501,30.155001,32.27,30.071589,999124800
2/6/2017,32.282501,33.235001,32.224998,33.029999,30.779814,545796800
2/13/2017,33.27,34.067501,33.1875,33.93,31.755589,546670000
2/20/2017,34.057499,34.369999,33.82,34.165001,31.975521,351635600
2/27/2017,34.285,35.07,34.07,34.945,32.705528,509896000
3/6/2017,34.842499,34.994999,34.262501,34.785,32.555794,398688800
3/13/2017,34.712502,35.255001,34.705002,34.997501,32.754677,486158400
3/20/2017,35.099998,35.700001,34.932499,35.16,32.906761,518696000
3/27/2017,34.8475,36.125,34.654999,35.915001,33.613396,508035600
4/3/2017,35.927502,36.365002,35.762501,35.834999,33.538502,421664800
4/10/2017,35.900002,35.970001,35.014999,35.262501,33.002689,349942800
4/17/2017,35.369999,35.73,35.112499,35.567501,33.288151,356994000
4/24/2017,35.875,36.224998,35.794998,35.912498,33.611042,364614800
5/1/2017,36.275002,37.244999,36.067501,37.240002,34.853466,701406800
5/8/2017,37.2575,39.105,37.2575,39.025002,36.524067,693882400
5/15/2017,39.002499,39.162498,37.427502,38.264999,35.960602,629419600
5/22/2017,38.5,38.724998,38.1675,38.4025,36.089821,412906000
5/29/2017,38.355,38.862499,38.055,38.862499,36.522121,355011600
6/5/2017,38.584999,38.994999,36.505001,37.244999,35.002029,636638800
6/12/2017,36.435001,36.875,35.549999,35.567501,33.425552,882121600
6/19/2017,35.915001,36.790001,35.915001,36.57,34.367676,533012000
6/26/2017,36.7925,37.07,35.57,36.005001,33.8367,508240800
7/3/2017,36.220001,36.325001,35.602501,36.044998,33.874302,316711600
7/10/2017,36.0275,37.3325,35.842499,37.259998,35.016125,444353600
7/17/2017,37.205002,37.935001,37.142502,37.567501,35.305099,424326400
7/24/2017,37.645,38.497501,36.825001,37.375,35.124199,423272400
7/31/2017,37.474998,39.9375,37.032501,39.0975,36.742962,691234000
8/7/2017,39.264999,40.4575,38.657501,39.369999,36.999054,605076400
8/14/2017,39.830002,40.627499,39.18,39.375,37.149063,538514000
8/21/2017,39.375,40.185001,38.7775,39.965,37.705708,450684800
8/28/2017,40.035,41.235001,39.982498,41.012501,38.693996,504514800
9/4/2017,40.9375,41.0625,39.6325,39.657501,37.415596,406640800
9/11/2017,40.125,40.990002,39.477501,39.970001,37.710426,884310000
9/18/2017,40.0275,40.125,37.639999,37.9725,35.825855,744754000
9/25/2017,37.497501,38.68,37.290001,38.529999,36.351833,619427200
10/2/2017,38.564999,38.872501,38.115002,38.825001,36.630157,375137200
10/9/2017,38.952499,39.5,38.775002,39.247501,37.028774,325219200
10/16/2017,39.474998,40.217499,38.755001,39.0625,36.854229,504205200
10/23/2017,39.2225,40.900002,38.817501,40.762501,38.45813,489613200
10/30/2017,40.9725,43.564999,40.93,43.125,40.687061,860709600
11/6/2017,43.092499,44.060001,42.93,43.6675,41.198895,553701600
11/13/2017,43.375,43.625,42.095001,42.537498,40.277061,465838800
11/20/2017,42.572498,43.875,42.389999,43.7425,41.418026,324037200
11/27/2017,43.762501,43.77,41.790001,42.762501,40.490097,680394000
12/4/2017,43.119999,43.154999,41.615002,42.342499,40.092407,549924400
12/11/2017,42.299999,43.5425,42.197498,43.4925,41.181309,556588800
12/18/2017,43.720001,44.299999,43.3125,43.752499,41.427502,470529600
12/25/2017,42.700001,42.962502,42.305,42.307499,40.059269,388655200
1/1/2018,42.540001,43.842499,42.314999,43.75,41.425129,404673600
1/8/2018,43.587502,44.34,43.25,44.272499,41.919857,440790000
1/15/2018,44.474998,45.025002,43.767502,44.615002,42.244156,510284800
1/22/2018,44.325001,44.860001,42.514999,42.877499,40.598988,766299200
1/29/2018,42.540001,42.540001,40.025002,40.125,37.99276,1051968400
2/5/2018,39.775002,40.970001,37.560001,39.102501,37.024597,1270616000
2/12/2018,39.625,43.705002,39.377499,43.107498,40.983185,901347600
2/19/2018,43.012501,43.912498,42.752499,43.875,41.712864,544825600
2/26/2018,44.087502,45.154999,43.112499,44.052502,41.881618,808513600
3/5/2018,43.802502,45,43.567501,44.994999,42.777664,559410800
3/12/2018,45.072498,45.875,44.404999,44.505001,42.31181,621670000
3/19/2018,44.330002,44.3675,41.235001,41.235001,39.202953,690682800
3/26/2018,42.017502,43.787498,41.297501,41.945,39.877964,634123200
4/2/2018,41.66,43.557499,41.1175,42.095001,40.020576,657635200
4/9/2018,42.470001,43.959999,42.462502,43.682499,41.529854,511486000
4/16/2018,43.7575,44.735001,41.357498,41.43,39.388351,676952800
4/23/2018,41.7075,41.73,40.157501,40.580002,38.580235,648833600
4/30/2018,40.532501,46.0625,40.459999,45.9575,43.692745,1011222800
5/7/2018,46.294998,47.592499,45.9175,47.147499,44.824093,593067600
5/14/2018,47.252499,47.3825,46.275002,46.577499,44.452942,396995200
5/21/2018,47,47.412498,46.439999,47.145,44.994553,377579600
5/28/2018,46.900002,47.564999,46.535,47.560001,45.390625,368519600
6/4/2018,47.91,48.549999,47.442501,47.924999,45.738968,467079200
6/11/2018,47.837502,48.220001,47.064999,47.209999,45.056591,560749200
6/18/2018,46.970001,47.305,45.862499,46.23,44.121292,502417600
6/25/2018,45.849998,46.82,45.182499,46.2775,44.166618,486482000
7/2/2018,45.955002,47.107498,45.855,46.9925,44.848999,263102000
7/9/2018,47.375,47.959999,46.9025,47.8325,45.650696,340328800
7/16/2018,47.880001,48.162498,47.299999,47.860001,45.676941,351736000
7/23/2018,47.669998,48.990002,47.389999,47.744999,45.567181,377988800
7/30/2018,47.974998,52.185001,47.267502,51.997501,49.625725,896758400
